Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Family_Genus,ERR2586215,ERR2586216,ERR2586217,ERR2586218,ERR2586219,ERR2586220
Bacteria,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobia_subdivision_3,Pedosphaera,Pedosphaera_Verrucomicrobia_subdivision_3,0.0,0.0,0.0,1.0,4.0,1.0
Bacteria,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Brevifollis,Brevifollis_Verrucomicrobiaceae,0.0,0.0,0.0,4.0,4.0,10.0
Bacteria,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Luteolibacter,Luteolibacter_Verrucomicrobiaceae,0.0,0.0,0.0,0.0,0.0,1.0
Bacteria,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Prosthecobacter,Prosthecobacter_Verrucomicrobiaceae,0.0,0.0,0.0,40.0,59.0,51.0
Bacteria,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Verrucomicrobium,Verrucomicrobium_Verrucomicrobiaceae,0.0,0.0,1.0,2.0,0.0,0.0
Eukaryota,Eukaryota,,,,,Angulamoeba,Angulamoeba,0.0,1.0,0.0,0.0,0.0,0.0
Eukaryota,Eukaryota,,,,,Arboramoeba,Arboramoeba,0.0,0.0,0.0,0.0,1.0,0.0
Eukaryota,Eukaryota,,,,,Cryptocaryon,Cryptocaryon,0.0,0.0,0.0,0.0,1.0,0.0
Eukaryota,Eukaryota,,,,,Ischnamoeba,Ischnamoeba,0.0,0.0,0.0,2.0,1.0,2.0
Eukaryota,Eukaryota,,,,,Mycamoeba,Mycamoeba,1.0,1.0,2.0,0.0,0.0,0.0
Eukaryota,Eukaryota,,,,,Phalansterium,Phalansterium,0.0,1.0,0.0,0.0,0.0,0.0
Eukaryota,Eukaryota,,,,,Stygamoeba,Stygamoeba,0.0,0.0,0.0,2.0,7.0,1.0
Eukaryota,Eukaryota,,,,Hartmannellidae,Saccamoeba,Saccamoeba_Hartmannellidae,0.0,0.0,0.0,0.0,0.0,1.0
Eukaryota,Eukaryota,,,,Pseudodifflugiidae,Pseudodifflugia,Pseudodifflugia_Pseudodifflugiidae,0.0,0.0,0.0,0.0,1.0,0.0
Eukaryota,Eukaryota,,,,Vannellidae,Vannella,Vannella_Vannellidae,0.0,0.0,0.0,6.0,7.0,6.0
Eukaryota,Eukaryota,,,Arcellinida,Arcellidae,Arcella,Arcella_Arcellidae,0.0,0.0,0.0,1.0,3.0,1.0
Eukaryota,Eukaryota,,,Bicosoecida,Bicosoecidae,Bicosoeca,Bicosoeca_Bicosoecidae,0.0,0.0,0.0,2.0,1.0,5.0
Eukaryota,Eukaryota,,,Cercomonadida,Cercomonadidae,Cercomonas,Cercomonas_Cercomonadidae,0.0,0.0,0.0,0.0,0.0,1.0
Eukaryota,Eukaryota,,,Choanoflagellida,Salpingoecidae,Salpingoeca,Salpingoeca_Salpingoecidae,0.0,0.0,0.0,0.0,1.0,0.0
Eukaryota,Eukaryota,,,Cryomonadida,Rhogostomidae,Rhogostoma,Rhogostoma_Rhogostomidae,0.0,0.0,0.0,1.0,1.0,1.0
Eukaryota,Eukaryota,,,Euglyphida,Euglyphidae,Euglypha,Euglypha_Euglyphidae,0.0,0.0,0.0,15.0,18.0,22.0
Eukaryota,Eukaryota,,,Longamoebia,,Mayorella,Mayorella,0.0,0.0,0.0,14.0,14.0,1.0
Eukaryota,Eukaryota,,,Longamoebia,Acanthamoebidae,Acanthamoeba,Acanthamoeba_Acanthamoebidae,0.0,0.0,0.0,7.0,12.0,4.0
Eukaryota,Eukaryota,,,Telonemida,,Telonema,Telonema,0.0,0.0,0.0,0.0,1.0,0.0
Eukaryota,Eukaryota,,Bangiophyceae,Cyanidiales,Cyanidiaceae,Cyanidioschyzon,Cyanidioschyzon_Cyanidiaceae,1.0,0.0,0.0,0.0,0.0,1.0
Eukaryota,Eukaryota,,Colpodea,Cyrtolophosidida,Platyophryidae,Platyophrya,Platyophrya_Platyophryidae,0.0,0.0,1.0,0.0,0.0,0.0
Eukaryota,Eukaryota,,Cryptophyta,Cryptomonadales,Cryptomonadaceae,Cryptomonas,Cryptomonas_Cryptomonadaceae,0.0,0.0,0.0,7.0,12.0,6.0
Eukaryota,Eukaryota,,Dinophyceae,Gonyaulacales,Ceratiaceae,Ceratium,Ceratium_Ceratiaceae,0.0,0.0,0.0,0.0,0.0,1.0
Eukaryota,Eukaryota,,Labyrinthulomycetes,,,Diplophrys,Diplophrys,0.0,0.0,0.0,2.0,3.0,0.0
Eukaryota,Eukaryota,,Labyrinthulomycetes,,,Sorodiplophrys,Sorodiplophrys,0.0,0.0,0.0,16.0,5.0,11.0
Eukaryota,Eukaryota,,Litostomatea,Pleurostomatida,Amphileptidae,Amphileptus,Amphileptus_Amphileptidae,0.0,0.0,0.0,0.0,2.0,0.0
Eukaryota,Eukaryota,,Litostomatea,Pleurostomatida,Amphileptidae,Hemiophrys,Hemiophrys_Amphileptidae,0.0,0.0,0.0,6.0,10.0,7.0
Eukaryota,Eukaryota,,Oligohymenophorea,Sessilida,Epistylidae,Epistylis,Epistylis_Epistylidae,0.0,0.0,0.0,14.0,26.0,10.0
Eukaryota,Eukaryota,,Oligohymenophorea,Sessilida,Opisthonectidae,Telotrochidium,Telotrochidium_Opisthonectidae,0.0,0.0,0.0,32.0,42.0,17.0
Eukaryota,Eukaryota,,Oligohymenophorea,Sessilida,Vorticellidae,Pseudovorticella,Pseudovorticella_Vorticellidae,0.0,0.0,0.0,1.0,1.0,1.0
Eukaryota,Eukaryota,,Oligohymenophorea,Sessilida,Vorticellidae,Vorticella,Vorticella_Vorticellidae,0.0,0.0,0.0,4.0,3.0,3.0
Eukaryota,Eukaryota,,Oligohymenophorea,Sessilida,Zoothamniidae,Zoothamnium,Zoothamnium_Zoothamniidae,0.0,0.0,0.0,0.0,1.0,0.0
Eukaryota,Eukaryota,,Phyllopharyngea,Chlamydodontida,Chilodonellidae,Phascolodon,Phascolodon_Chilodonellidae,0.0,0.0,0.0,8.0,13.0,11.0
Eukaryota,Eukaryota,,Phyllopharyngea,Cyrtophorida,,Trithigmostoma,Trithigmostoma,0.0,0.0,0.0,3.0,9.0,12.0
Eukaryota,Eukaryota,,Phyllopharyngea,Dysteriida,Dysteriidae,Dysteria,Dysteria_Dysteriidae,0.0,0.0,0.0,0.0,1.0,1.0
Eukaryota,Eukaryota,,Phyllopharyngea,Dysteriida,Dysteriidae,Trochilia,Trochilia_Dysteriidae,0.0,0.0,0.0,5.0,3.0,7.0
Eukaryota,Eukaryota,,Phyllopharyngea,Endogenida,Acinetidae,Acineta,Acineta_Acinetidae,1.0,0.0,0.0,16.0,26.0,14.0
Eukaryota,Eukaryota,,Phyllopharyngea,Endogenida,Acinetidae,Paracineta,Paracineta_Acinetidae,0.0,0.0,0.0,0.0,1.0,0.0
Eukaryota,Eukaryota,,Phyllopharyngea,Endogenida,Tokophryidae,Tokophrya,Tokophrya_Tokophryidae,0.0,0.0,0.0,18.0,12.0,20.0
Eukaryota,Eukaryota,,Phyllopharyngea,Exogenida,Ephelotidae,Ephelota,Ephelota_Ephelotidae,0.0,0.0,0.0,0.0,0.0,1.0
Eukaryota,Eukaryota,,Spirotrichea,Euplotida,Aspidiscidae,Aspidisca,Aspidisca_Aspidiscidae,0.0,0.0,0.0,120.0,121.0,18.0
Eukaryota,Eukaryota,,Spirotrichea,Euplotida,Euplotidae,Euplotes,Euplotes_Euplotidae,3.0,0.0,5.0,16.0,24.0,17.0
Eukaryota,Eukaryota,,Spirotrichea,Sporadotrichida,Oxytrichidae,Stylonychia,Stylonychia_Oxytrichidae,0.0,0.0,1.0,0.0,0.0,0.0
Eukaryota,Eukaryota,Bacillariophyta,Fragilariophyceae,Rhaponeidales,Rhaphoneidaceae,Rhaphoneis,Rhaphoneis_Rhaphoneidaceae,0.0,0.0,0.0,0.0,1.0,0.0
Eukaryota,Eukaryota,Colponemidia,,,,Colponema,Colponema,1.0,0.0,0.0,0.0,0.0,0.0
Eukaryota,Eukaryota,Euglenida,,Sphenomonadales,Sphenomonadidae,Petalomonas,Petalomonas_Sphenomonadidae,7.0,6.0,10.0,0.0,0.0,0.0
Eukaryota,Fungi,Basidiomycota,Tremellomycetes,Trichosporonales,Trichosporonaceae,Cutaneotrichosporon,Cutaneotrichosporon_Trichosporonaceae,0.0,0.0,0.0,0.0,1.0,0.0
Eukaryota,Fungi,Chytridiomycota,Monoblepharidomycetes,Monoblepharidales,Gonapodyaceae,Gonapodya,Gonapodya_Gonapodyaceae,0.0,0.0,0.0,1.0,1.0,2.0
Eukaryota,Fungi,Cryptomycota,,,,Paramicrosporidium,Paramicrosporidium,6.0,10.0,11.0,0.0,2.0,1.0
Eukaryota,Fungi,Mucoromycota,,Mortierellales,Mortierellaceae,Mortierella,Mortierella_Mortierellaceae,0.0,0.0,1.0,0.0,0.0,0.0
Eukaryota,Fungi,Mucoromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus_Glomeraceae,0.0,0.0,0.0,1.0,0.0,0.0
Eukaryota,Metazoa,Annelida,Clitellata,Haplotaxida,Enchytraeidae,Enchytraeus,Enchytraeus_Enchytraeidae,0.0,0.0,0.0,1.0,0.0,0.0
Eukaryota,Metazoa,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Parachela,Parachela_Cyprinidae,0.0,0.0,0.0,0.0,0.0,2.0
Eukaryota,Metazoa,Nematoda,Chromadorea,Diplogasterida,Diplogasteridae,Rhabditidoides,Rhabditidoides_Diplogasteridae,0.0,0.0,0.0,0.0,0.0,1.0
Eukaryota,Metazoa,Nematoda,Chromadorea,Rhabditida,Diplogastridae,Acrostichus,Acrostichus_Diplogastridae,0.0,0.0,0.0,2.0,0.0,0.0
Eukaryota,Metazoa,Nematoda,Chromadorea,Rhabditida,Diploscapteridae,Diploscapter,Diploscapter_Diploscapteridae,0.0,0.0,0.0,0.0,1.0,0.0
Eukaryota,Metazoa,Rotifera,Bdelloidea,Adinetida,Adinetidae,Adineta,Adineta_Adinetidae,4.0,1.0,3.0,0.0,0.0,0.0
Eukaryota,Metazoa,Tardigrada,Eutardigrada,Parachela,Hypsibiidae,Hypsibius,Hypsibius_Hypsibiidae,0.0,0.0,0.0,0.0,0.0,1.0
Eukaryota,Viridiplantae,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellaceae,Prototheca,Prototheca_Chlorellaceae,0.0,0.0,0.0,2.0,0.0,0.0
Eukaryota,Viridiplantae,Streptophyta,,Fabales,Fabaceae,Ammopiptanthus,Ammopiptanthus_Fabaceae,0.0,0.0,0.0,0.0,1.0,1.0
