OTU,OFEK01,ERZ724020,ERR977407,ERR977409,ERR977410,ERR977423,ERR977424,ERR977425,ERR977403,ERR977404,ERR977405,ERR977406,ERR977411,ERR977415,ERR977417,ERR977421,ERR1352952,ERR1352953,ERR1352956,ERR1352957,ERR1352959,ERR1352962,ERR1352903,ERR1352906,ERR1352908,ERR1352909,ERR1352932,ERR1352934,ERR1352935,ERR1352937,ERR1352940,ERR1352942,ERR1352943,ERR1352946,ERR1352912,ERR1352913,ERR1352928,ERR1352929,ERR1352947,ERR1352950,ERR1352916,ERR1352918,ERR1352920,ERR1352921,ERR1352924,ERR1352925
OTU142,0,0,0,1,0,1,2,4,0,0,0,0,0,1,0,0,1,11,0,3,0,1,1,0,0,0,0,0,0,10,21,0,0,1,0,1,0,0,1,0,0,0,0,1,0,4
OTU143,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU144,0,0,0,1,0,2,0,7,0,0,0,0,0,0,0,9,2,5,1,8,17,0,1,4,1,7,1,1,1,2,1,0,2,0,1,0,1,2,2,1,0,0,1,0,0,1
OTU145,0,0,0,0,1,2,1,4,0,0,0,0,0,1,0,1,1,4,4,0,3,1,5,9,5,2,1,0,1,2,1,1,8,1,6,1,0,0,4,5,0,4,3,1,3,11
OTU146,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU147,0,0,0,1,0,3,4,4,0,0,0,0,4,54,0,7,3,2,1,3,13,0,1,15,10,0,0,1,2,1,2,0,0,11,2,0,0,0,2,0,0,0,1,0,1,0
OTU148,0,0,0,1,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
OTU149,0,0,0,7,0,10,11,23,0,0,0,0,1,45,0,0,4,6,9,4,9,4,127,21,18,3,2,20,0,8,2,8,6,3,11,1,0,5,2,7,0,2,3,6,8,141
OTU150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU151,0,0,0,0,0,0,1,1,0,0,0,0,2,1,0,0,0,0,0,0,3,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,3
OTU152,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0
OTU153,0,0,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,3,7,1,0,1,0,0,5,4,1,1,0,0,3,0,0,0,0,0,0,1,2,1
OTU154,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,1
OTU155,0,0,0,0,0,4,2,7,0,0,0,0,0,1,0,1,1000,3,1093,4,1,753,1,7102,2367,6,1904,1479,0,3,1687,3369,0,586,13052,0,1267,1,6,1181,678,1353,995,3,1458,4
OTU156,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
OTU157,0,0,1,1,5,7,8,16,0,0,0,0,0,0,0,0,3,5,5,2,5,0,12,5,11,0,4,0,0,5,2,4,1,2,7,1,3,2,0,4,0,2,8,0,2,3
OTU158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OTU159,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,1,0,0,3,0,1,0,1,0,0,1,0,0,0,0,3,0,0,0,2,2,1
OTU160,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU161,0,0,0,1,0,3,22,39,0,0,0,0,1,0,0,2,2,2,4,2,0,2,1,17,5,2,5,4,0,5,1,2,2,2,4,1,1,0,10,23,1,3,0,9,9,7
OTU162,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,1,3,0,2,0,1,2,0,4,5,1,3,2,0,2,3,1,0,0,2,1,1,2,1,2,0,0,1,2,1,0
OTU163,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
OTU164,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU165,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2
OTU166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU167,0,0,0,0,0,3,2,7,0,0,0,0,0,9,0,10,7,3,2,2,28,3,5,18,6,5,0,3,0,4,2,8,2,5,1,3,5,4,1,4,0,6,4,2,9,17
OTU168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU169,0,0,0,0,0,0,3,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OTU170,0,0,1,2,4,3,8,11,0,0,0,0,1,7,0,0,5,8,0,6,10,7,9,16,4,8,2,3,1,7,3,5,23,1,11,4,1,4,3,0,0,0,1,3,6,13
OTU171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU172,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
OTU173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU174,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU175,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU176,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
OTU177,0,0,0,1,0,7,47,43,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,5,0,2,0,0,0,10,1,0,1,0,0,1,3,0,1,0,0,0,0,2,5,0
OTU178,0,0,0,2,0,1,19,17,0,0,0,0,0,2,0,0,0,3,3,0,2,0,1,3,5,1,0,2,0,3,1,0,0,1,0,0,0,0,1,0,0,0,0,4,2,0
OTU179,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OTU180,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0
OTU181,0,0,1,4,2,31,26,77,0,0,0,0,1,15,0,1,14,33,15,44,124,8,9,41,42,57,22,8,8,38,26,34,175,8,146,39,13,33,49,11,5,0,44,45,29,18
OTU182,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,2,0,0,2,2,0,1,1,0,1,0,3,1,0,2,0,0,1,4,2,0,0,2,0,1,0
OTU183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,1,3,0,0,4,0,0,0,0,2,0,1,0,1,0,0,0,0,0,1,0,1,0
OTU184,0,0,2,7,2,17,23,42,0,0,0,0,5,4,0,0,9,7,6,19,22,23,7,28,26,9,6,26,5,19,26,27,32,4,72,2,9,7,12,6,6,0,50,14,12,1
OTU185,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
OTU186,0,0,2,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,5,0,0,5,1,0,0,0,0,0,7,1,4,0,1,0,0,1,2,1,0,0,0,1,4,0
OTU187,0,0,0,0,0,7,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU188,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0
OTU189,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU190,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU191,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU192,0,0,0,0,2,0,1,3,0,0,0,0,1,0,8,12,12,2,0,1,0,0,0,22,1,0,1,0,2,6,2,5,0,0,2,0,2,0,1,0,0,64,15,6,13,1
OTU193,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0
OTU194,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,2,0,0,1,5,2,2,2,2,1,8,3,0,1,1,1,3,2,1,1,2,1,2,0,2,0,0,2,0,0
OTU195,0,0,0,1,0,0,1,5,0,0,0,0,0,0,0,0,5,3,15,0,13,10,1,62,19,2,24,6,2,2,9,25,3,3,36,3,7,1,1,5,7,3,42,1,24,1
OTU196,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,0,1,0,0,0,4,0,3,1,1,6,0,0,0,0,0,0,0,0,0,0,0
OTU197,0,0,0,0,1,1,1,9,0,0,0,0,0,0,0,0,2,1,22,17,107,2,2,16,28,1,0,20,0,7,2,4,12,10,9,3,2,9,4,4,3,1,1,15,4,5
OTU198,0,0,0,0,0,1,1,5,0,0,0,0,0,0,0,0,1,4,5,3,17,5,6,15,9,5,0,5,3,7,5,7,12,5,4,4,4,3,0,1,0,0,0,7,13,0
OTU199,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,10,1,3,1,0,12,12,0,2,2,0,1,2,0,0,2,5,0,0,0,0,1,5,3,3,0,1,0
OTU200,0,0,0,0,0,1,35,51,0,0,0,0,4,0,0,0,86,16,34,36,176,29,42,162,65,27,52,64,17,24,67,50,62,50,59,22,23,10,44,32,12,19,20,34,56,3
OTU201,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,3,0,0,2,1,0,1,0,0,0,0,0,2,1,1,0,0,1,0,0,1,1,1,0,4,0,2,0,1
OTU202,0,0,0,0,0,1,0,5,0,0,0,0,1,0,0,0,0,0,0,0,3,4,0,1,0,0,0,1,0,1,0,0,4,2,0,0,0,0,0,0,0,1,0,1,0,0
OTU203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,2,1,1,1,12,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0
OTU204,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,18,0,0,0,2,0,0,0,0,0,0,0,0
OTU205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,3,2,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,13,0,0,0,0
OTU206,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,4,0,3,1,2,0,2,13,3,0,5,129,0,0,0,11,2,0,20,0,0,0,0,11,2,3,0,0,3,0
OTU207,0,0,0,2,3,7,0,4,0,0,0,0,15,6,0,1,0,0,0,0,60,3,1,0,3,0,0,0,3,20,0,0,0,5,4,0,0,0,0,2,0,2,0,2,0,5
OTU208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,2,1,0,1,0
OTU210,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,2,1,3,0,3,0,1,0,1,0,4,1,0,4,0,1,1,0,2,0,0,0,1,0,4,3,1
OTU211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0
OTU212,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,15,24,0,0,24,2,7,19,6,4,2,10,2,1,1,9,17,73,9,3,0,1,0,1,0,26,41,1,0,2
OTU213,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,6,4,0,0,0,1,0,1,7,2,0,3,7,0,0,0,0,1,2,3,0,0,4,0,11,0,7,1,2,0,0
OTU214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0
OTU215,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
OTU216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU217,0,0,0,2,1,2,2,10,0,0,0,0,7,0,6,0,22,3,0,130,3,2,3,4,14,8,1,0,0,0,0,0,0,0,2,14,3,0,2,5,5,8,3,1,0,8
OTU218,0,0,3,0,8,1,1,52,0,0,0,0,9,0,0,3,2,2,0,11,30,1,3,13,2,2,1,1,3,9,0,0,0,40,4,1,2,5,5,0,9,3,0,1,7,2
OTU219,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
OTU222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,20,0,17,2,0,11,33,1,3,3,1,0,9,12,1,8,30,0,13,1,0,24,2,6,13,0,2,0
OTU223,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OTU224,0,0,1,7,0,35,21,378,0,0,0,0,23,7,0,3396,127,230,141,281,4837,55,98,270,216,119,114,92,72,130,22,79,120,361,65,90,23,1138,244,74,14,281,27,103,184,59
OTU225,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,11,0,1,1,0,0,0,0,2,2,0,0,2,1,0,1,0,2,0,0,0,0,0,0,0,1
OTU226,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU228,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,5,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
OTU229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
OTU230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OTU231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,5,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2,0,1,0,0
OTU234,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,23,0,0,1,4,1,0,0,0,0,0,0,1,2,0,0,1,4,0,0,0,2,0,0,1,0
OTU235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1
OTU236,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,12,1,0,4,0,0,0,0,1,2,2,0,0,1,1,0,0,2,0,0,0,4,0,0,4,1
OTU237,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
OTU238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU239,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
OTU240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1
OTU241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU242,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
OTU243,0,0,0,1,2,1,4,15,0,0,0,0,0,0,0,206,328,9,12,8,47,18,9,108,25,0,43,19,12,9,8,27,19,12,44,7,1,9,4,25,21,20,15,9,13,5
OTU244,0,0,0,1,0,1,14,83,0,0,0,0,0,0,0,1,1504,4,35,6,6,107,9,405,83,5,91,62,1,16,9,64,16,33,143,5,4,1,0,57,66,21,35,32,45,28
OTU245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
OTU246,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,1,2,0,3,1,0,0,2,1,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
OTU247,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,37,1,17,8,2,7,1,192,69,2,88,15,0,2,36,82,4,18,48,0,19,3,2,31,28,27,26,1,78,5
OTU248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU250,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2,1,0,1,0,2,0,0,2,1,1,0,0,0,2,0,0,0,0,0,2,1,1,1,0,0,3,1,1,1,0
OTU251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2,2,1,1,2,0,0,0,0,0,0,0,4,0,0,0,4,0,2,0,1
OTU252,0,0,0,0,0,0,2,5,0,0,0,0,2,4,1,4,9,4,0,12,6,0,3,7,1,13,2,10,0,17,2,6,6,2,1,8,0,2,6,1,0,5,8,12,0,10
OTU253,0,0,0,0,2,3,0,0,0,0,0,0,0,2,5,3,0,0,0,5,0,0,1,0,1,2,0,0,0,8,0,0,0,4,1,10,2,0,0,0,0,0,1,2,0,2
OTU254,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,4,1,0
OTU255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
OTU256,0,0,0,2,0,2,9,43,0,0,0,0,6,0,3,6,11,20,0,96,105,6,104,35,48,86,59,2,8,23,11,27,51,81,11,13,3,3,45,1,0,54,3,22,12,42
OTU257,0,0,0,0,0,1,1,2,0,0,0,0,1,2,6,5,19,1,0,2,1,4,4,19,3,3,0,1,4,16,3,4,0,4,1,3,7,9,3,0,0,16,5,11,10,5
OTU258,0,0,2,3,1,6,7,12,0,0,0,0,9,5,0,0,9,19,0,19,8,0,0,37,12,1,4,0,6,40,1,3,30,2,9,2,0,0,4,2,6,2,18,1,29,10
OTU259,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0,0
OTU260,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU261,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,11,0,6,14,0,0,1,5,2,0,0,0,1,1,0,24,3,0,0,1,0,0,0,0,2,0,2,0,0
OTU262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU263,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,735,3,2,0,24,13,2,0,12,0,4,4,1,0,0,6,1,7,3,1,4,1,0,12,2,0,6,0,0,1,4
OTU264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU265,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,39,2,0,0,2,2,0,0,7,0,0,0,0,0,0,1,2,0,3,19,0,2,1,3,1,0,2,0,0,1,1
OTU266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU267,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU268,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
OTU269,0,0,0,0,0,0,5,18,0,0,0,0,0,0,0,0,7,4,0,2,1,0,2,5,1,6,0,0,1,3,0,0,71,0,2,2,0,0,5,2,0,6,1,4,1,2
OTU270,0,0,0,0,0,0,3,2,0,0,0,0,3,2,0,0,1,0,11,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,1,0
OTU271,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
OTU273,0,0,0,0,0,3,1,2,0,0,0,0,1,9,0,0,0,6,0,0,0,0,0,1,0,7,0,0,0,14,1,0,1,0,1,2,0,0,0,0,0,0,5,0,0,0
OTU274,0,0,2,16,6,85,103,150,0,0,0,0,14,101,0,0,4,5,0,0,0,3,1,3,10,8,1,0,0,8,0,0,3,0,5,0,25,0,0,4,1,0,12,2,1,8
OTU275,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU276,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU277,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,3,0,1,0,0,0,2,0,0,0
OTU278,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,1,3,0,0,0,4,1,0,0,0,0,0,1,0,3,0,0,0,4,0,3,0
OTU279,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,3,36,0,0,0,2,8,4,3,13,0,0,1,98,4,2,3,0,9,3,0,0,15,3,0,0,24,0,0,10
OTU280,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2
OTU281,0,0,0,0,0,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
