OTU,ERR770579,ERR770580,ERR770581,ERR770582,ERR770583,ERR770584,ERR1076078,ERR1414267,ERR1414271,ERR1414265,ERR1414209,ERR1414210,ERR1414211,ERR1414212,ERR1414213,ERR1414214,ERR1414215,ERR1414216,ERR1414217,ERR1414218,ERR1414219,ERR1414220,ERR1414221,ERR1414222,ERR1414223,ERR1414224,ERR1414225,ERR1414226,ERR1414227,ERR1414228,ERR1414229,ERR1414230,ERR1414231,ERR1414232,ERR1414233,ERR1414234,ERR1414235,ERR1414236,ERR1414237,ERR1414238,ERR1414239,ERR1414240,ERR1414241,ERR1414242,ERR1414243,ERR1414244,ERR1414245,ERR1414246,ERR1414247,ERR1414248,ERR1414249,ERR1414250,ERR1414251,ERR1414252,ERR1414253,ERR1414254,ERR1414255,ERR1414256,ERR1414257,ERR1414258,ERR1414259,ERR1414260,ERR1414261,ERR1414262,ERR1414263,ERR1414264,ERR1414266,ERR1414268,ERR1414269,ERR1414270,ERR1414272,ERR1414273,ERR1414274,ERR1414275,ERR1414276,ERR1414277,ERR1414278,ERR2586215,ERR2586216,ERR2586217,ERR2586218,ERR2586219,ERR2586220
OTU387,0,0,1,83,103,67,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,2,1,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
OTU388,0,0,0,1,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU389,0,0,0,1,0,0,0,0,0,0,1,1,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
OTU390,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU391,0,0,0,18,15,14,0,10,4,16,4,18,16,21,17,15,21,0,0,0,0,1,2,0,1,1,1,4,3,1,7,0,0,5,0,1,0,0,3,1,2,3,11,3,0,3,0,3,4,0,3,0,7,2,0,0,3,0,0,0,1,2,2,2,0,4,5,3,1,0,8,10,5,4,4,6,2,0,0,0,0,0,0
OTU392,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
OTU393,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,6,0,0,0,0,0,3,5,1,2,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,2,2,4,0,0,0,0,0,0
OTU394,0,0,0,69,65,55,0,3,5,2,3,6,8,10,7,0,5,1,4,2,5,3,3,5,0,2,2,9,6,5,10,7,19,12,0,0,1,1,0,2,1,1,1,0,1,2,2,6,1,3,4,10,0,0,1,3,10,3,20,20,2,3,1,7,3,6,0,4,2,1,4,9,19,7,7,5,7,0,1,0,1,0,0
OTU395,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU396,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
OTU397,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,4,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
OTU398,0,0,0,4,7,3,0,0,15,0,4,2,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,8,4,5,9,12,7,8,4,7,4,3,5,3,13,12,2,2,8,3,0,0,0,0,2,0,0,0,0,0,0,12,9,13,0,9,6,11,3,0,0,0,0,0,0
OTU399,0,0,0,2,1,1,1,0,8,1,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,2,8,14,18,9,6,7,15,14,29,0,0,8,17,5,2,2,10,7,9,0,0,0,0,0,0,0,0,0,0,0,6,11,13,0,12,2,5,8,0,0,0,0,0,0
OTU400,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,3,5,0,0,0,0,0,8,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,3,0,2,3,2,0,0,0,0,0,0
OTU401,0,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,1,2,0,2,0,0,2,2,0,0,2,3,8,1,0,0,0,3,0,0,6,3,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0
OTU402,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU403,0,1,0,13,10,2,0,3,9,1,2,8,4,3,2,4,2,1,2,3,3,2,4,10,7,11,9,4,3,2,1,2,14,23,5,4,1,4,0,0,1,1,0,3,3,7,6,2,0,0,2,0,6,0,0,0,12,0,7,4,4,4,0,0,1,0,0,13,8,7,10,11,28,7,4,9,6,0,0,0,0,0,0
OTU404,0,0,1,76,62,61,1,0,0,2,1,0,1,6,11,6,11,0,0,0,0,0,0,2,0,0,0,16,24,19,20,6,10,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,4,1,5,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0
OTU405,0,0,0,6,8,4,0,0,0,0,0,1,1,3,1,4,2,0,0,1,1,0,0,0,0,0,0,2,5,7,11,1,10,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,2,0,0,0,0,0,0
OTU406,0,0,0,11,15,6,0,1,0,0,0,1,0,0,4,3,3,0,0,0,0,0,0,0,0,0,0,9,6,7,3,2,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,1,2
OTU407,0,0,0,3,8,5,1,1,0,0,2,2,1,3,6,2,3,0,1,0,0,0,0,0,0,1,0,6,4,2,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
OTU408,0,0,0,84,91,82,1,2,0,0,1,2,3,12,8,9,9,0,0,1,0,1,0,1,0,0,0,16,2,11,11,6,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,4,0,0,0,0,0,11,1,0,1,0,0,0,0,0,0,0
OTU409,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU410,0,2,3,93,77,60,0,218,823,49,248,294,396,1,5,5,1,3,1,4,3,12,3,2,2,2,83,7,8,14,5,1,6,11,0,1,1,1,47,129,282,189,187,238,238,170,184,243,60,42,164,172,110,125,126,45,81,103,58,40,5,4,62,76,3,3,43,3,6,617,479,1140,17,273,310,330,313,0,0,0,0,1,0
OTU411,0,0,0,13,8,13,2,5,60,0,9,9,10,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,13,9,14,23,5,12,24,20,25,26,5,0,17,14,3,4,7,11,25,8,0,0,0,0,1,6,0,2,8,1,0,50,30,70,0,12,25,14,21,0,0,0,0,0,0
OTU412,0,0,0,0,0,1,0,0,4,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,5,0,1,2,1,4,0,0,0,0,0,0
OTU413,0,0,0,18,19,22,0,1,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,3,2,1,0,1,0,0,0,0,0,0,0
OTU414,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OTU415,0,0,0,2,3,4,0,5,18,0,5,3,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,7,2,4,3,3,5,6,3,2,6,5,6,10,6,2,3,6,1,10,0,0,0,0,0,0,0,0,0,0,0,15,14,21,2,27,25,30,30,0,0,0,0,0,0
OTU416,0,0,0,6,6,12,0,5,30,1,2,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,1,0,0,1,1,0,0,0,0,2,11,15,5,11,12,15,18,14,22,0,2,6,7,5,2,12,18,14,3,0,0,0,0,2,0,0,0,0,0,0,21,16,29,0,13,9,16,22,0,0,0,0,0,0
OTU417,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,2,0,0,0,0,0,0
OTU418,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
OTU419,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU420,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU421,0,0,0,5,1,3,0,2,1,1,2,1,0,3,2,5,5,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
OTU422,0,0,0,3,3,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,3,0,4,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0
OTU423,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU424,0,0,0,14,13,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
OTU425,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU426,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
OTU427,0,0,0,91,84,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU428,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU429,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU430,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU431,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU432,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0
OTU433,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
OTU434,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU435,0,0,0,1,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,3,7,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,2,5,0,3,3,3,5,0,0,0,0,0,0
OTU436,0,0,0,0,3,3,0,2,12,2,10,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,6,11,3,4,11,4,9,21,9,6,7,3,2,6,8,6,9,4,6,0,0,0,1,0,0,0,1,1,0,0,13,9,15,0,37,29,30,25,0,0,0,0,0,0
OTU437,0,0,0,8,3,7,0,11,10,1,8,7,13,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,10,4,0,7,11,4,2,0,19,13,21,9,1,1,20,6,16,8,0,7,0,0,0,4,0,0,0,0,0,0,0,8,6,14,0,23,19,16,27,0,0,0,0,0,0
OTU438,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
OTU439,0,0,0,0,2,0,0,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,3,2,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,1,3,2,4,5,0,0,0,0,0,0
OTU440,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,3,1,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0
OTU441,0,0,0,1,0,0,0,0,6,0,6,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7,6,0,1,7,11,4,1,1,7,0,5,5,0,7,3,4,3,15,0,0,0,0,0,0,0,0,0,7,0,0,3,7,3,0,10,16,19,15,0,0,0,0,0,0
OTU442,0,0,0,1,3,2,0,1,3,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,1,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
OTU443,0,0,0,2,1,0,0,0,0,14,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,13,0,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU444,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU445,0,0,0,3,3,1,0,0,0,2,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,2,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,3,1,0,0,2,1,0,0,0,0,0,0,0
OTU446,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
OTU447,0,0,1,1,0,0,0,0,1,0,1,0,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU448,0,0,0,3,4,9,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
OTU449,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
OTU450,0,0,0,0,1,0,0,1,3,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,13,1,5,8,7,3,15,6,13,13,4,8,5,2,4,4,12,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0
OTU451,0,0,1,36,28,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU452,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU453,0,0,0,44,45,37,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,10,1,8,8,0,2,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,3,0,1,0,1,1,1,2,2,1,3,1,0,0,0,0,0,0
OTU454,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU455,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU456,0,0,0,0,0,1,0,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,5,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0
OTU457,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU458,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU459,0,0,0,1,2,2,0,3,6,0,4,6,2,0,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,7,6,2,12,5,5,0,8,3,10,12,6,3,6,5,5,10,0,0,0,0,0,0,0,0,0,0,0,0,6,7,3,2,2,8,11,0,0,0,0,0,0
OTU460,0,0,1,24,15,15,0,38,242,5,62,77,63,0,0,0,1,2,0,1,0,1,0,0,0,0,28,3,1,1,4,1,1,2,0,0,0,0,28,28,63,44,52,45,72,126,75,58,17,26,45,39,71,45,93,137,66,121,0,0,0,0,0,1,0,0,2,0,0,162,212,310,1,173,143,199,185,0,0,0,0,0,0
OTU461,0,0,1,204,171,197,0,343,2188,13,374,498,544,8,4,8,5,7,6,7,12,7,0,0,2,2,281,16,18,11,20,4,5,7,2,1,0,0,253,408,502,395,456,546,844,971,665,816,283,211,384,413,516,288,984,1096,864,847,1,0,8,3,8,0,9,10,22,2,0,1618,1520,2330,8,1664,1291,1502,1530,0,0,0,0,0,0
OTU462,0,0,1,713,665,635,0,724,3877,43,894,964,1138,25,19,16,15,16,21,17,17,26,2,3,3,1,526,27,24,28,33,12,14,18,3,2,1,1,620,609,760,674,833,821,1356,1851,1025,1520,608,517,567,751,820,533,1861,1836,1152,1402,1,19,10,10,10,10,4,5,36,2,0,2695,2835,4365,24,3057,2534,3036,3179,0,0,0,0,0,0
OTU463,0,0,0,27,24,15,0,64,360,10,69,89,120,0,2,2,2,2,0,1,3,1,0,0,0,0,55,8,6,5,2,0,0,3,0,0,1,1,57,74,55,77,58,106,117,152,100,115,47,55,63,101,80,60,159,190,123,110,0,6,4,14,12,14,4,2,15,1,0,242,281,430,2,295,223,312,271,0,0,0,0,0,0
OTU464,0,0,0,11,15,10,0,6,74,1,11,23,18,0,0,1,2,0,1,0,0,0,0,0,0,0,16,0,0,2,0,0,0,0,0,0,0,0,3,5,11,12,20,7,13,24,6,37,12,16,12,18,18,9,29,21,21,22,0,0,0,0,0,0,5,0,3,0,0,50,43,79,1,39,45,58,57,0,0,0,0,0,0
