Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Family_Genus,ERR1356697,ERR1356701,ERR1356704,ERR1356734,ERR1356738,ERR1356743,ERR1356695,ERR1356699,ERR1356736,ERR1356745,ERR1356748,ERR1356751,ERR1356693,ERR1356710,ERR1356712,ERR1356717,ERR1356753,ERR1356714,ERR1356719,ERR1356720,ERR1356723,ERR1356725,ERR1356728,ERR1356727,ERR1356731,ERR1356733,ERR1356761,ERR1356762,ERR1356703,ERR1356707,ERR1356740,ERR1356754,ERR1356756,ERR1356759,ERR1356708,ERR1356746
Bacteria,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae,Corallococcus,Corallococcus_Myxococcaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus_Myxococcaceae,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Bacteria,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Nannocystaceae,Nannocystis,Nannocystis_Nannocystaceae,135,5,78,192,53,1,188,467,34,8,145,137,534,0,33,69,41,3,13,33,11,29,422,140,1,372,4,17,51,19,28,92,2,442,106,390
Bacteria,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Nannocystaceae,Plesiocystis,Plesiocystis_Nannocystaceae,15,8,21,10,3,6,158,213,8,1,28,17,267,0,1,12,6,0,3,53,0,69,49,9,2,112,0,13,4,1,1,12,0,207,10,143
Bacteria,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Polyangiaceae,Aetherobacter,Aetherobacter_Polyangiaceae,5,0,3,2,1,0,1,13,2,0,1,1,13,0,0,0,0,0,0,0,1,0,5,35,0,5,0,2,3,0,0,0,0,12,1,1
Bacteria,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Polyangiaceae,Byssovorax,Byssovorax_Polyangiaceae,6,2,2,0,2,0,5,21,0,0,0,2,25,0,1,0,0,0,1,0,0,0,2,2,0,3,0,1,0,0,1,0,0,21,0,1
Bacteria,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Polyangiaceae,Chondromyces,Chondromyces_Polyangiaceae,7,0,9,2,1,0,17,41,0,2,0,1,59,0,5,1,1,0,1,3,1,0,9,6,1,12,0,2,0,3,0,1,0,40,2,0
Bacteria,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Polyangiaceae,Phaselicystis,Phaselicystis_Polyangiaceae,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,5
Bacteria,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Polyangiaceae,Polyangium,Polyangium_Polyangiaceae,5,0,3,0,0,0,5,8,0,0,0,0,15,0,9,0,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,0,8,0,0
Bacteria,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Polyangiaceae,Sorangium,Sorangium_Polyangiaceae,15,4,8,5,6,2,33,68,3,1,6,8,102,0,12,4,2,1,3,5,1,3,12,13,0,30,1,8,4,3,4,0,0,66,1,5
Bacteria,Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophaceae,Desulfobacca,Desulfobacca_Syntrophaceae,0,0,0,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Bacteria,Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophaceae,Desulfomonile,Desulfomonile_Syntrophaceae,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Bacteria,Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophaceae,Smithella,Smithella_Syntrophaceae,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bacteria,Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophaceae,Syntrophus,Syntrophus_Syntrophaceae,0,0,1,1,0,0,3,266,0,0,0,0,264,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1,0,0,0,0,152,0,1,0
Bacteria,Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophobacteraceae,Syntrophobacter,Syntrophobacter_Syntrophobacteraceae,0,0,0,0,0,1,0,20,0,0,0,0,21,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,24,0,0,0
Bacteria,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Arcobacter,Arcobacter_Campylobacteraceae,191,41,72,140,18,128,127,911,34,161,138,38,1156,4,2,41,4,28,54,36,37,42,61,28,30,9,31,91,20,43,49,30,6,810,32,190
Bacteria,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter_Campylobacteraceae,2,4,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Sulfurospirillum,Sulfurospirillum_Campylobacteraceae,5,1,3,0,0,0,2,31,4,7,4,1,35,0,0,1,0,0,0,2,1,4,1,0,0,0,1,4,1,0,2,2,1,27,2,5
Bacteria,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Sulfuricurvum,Sulfuricurvum_Helicobacteraceae,0,0,0,0,0,0,0,5,0,2,1,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0
Bacteria,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Sulfurimonas,Sulfurimonas_Helicobacteraceae,0,0,0,0,0,1,0,10,0,0,0,0,12,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0
Bacteria,Bacteria,Proteobacteria,Epsilonproteobacteria,Nautiliales,Nautiliaceae,Caminibacter,Caminibacter_Nautiliaceae,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Acidithiobacillales,Acidithiobacillaceae,Acidithiobacillus,Acidithiobacillus_Acidithiobacillaceae,1,0,1,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,1
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,Aeromonas_Aeromonadaceae,2,0,0,3,0,5,2,7,0,2,1,1,9,0,0,1,2,0,1,4,3,0,2,1,3,0,2,0,0,1,0,1,0,4,0,3
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Oceanimonas,Oceanimonas_Aeromonadaceae,1,0,1,4,0,1,5,3,1,1,4,0,5,0,0,1,0,0,0,2,1,1,1,1,2,4,1,3,0,1,0,1,0,1,0,2
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Oceanisphaera,Oceanisphaera_Aeromonadaceae,3,2,0,0,0,1,2,0,0,0,0,2,2,0,0,4,0,0,1,0,0,1,0,0,2,2,0,0,1,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Tolumonas,Tolumonas_Aeromonadaceae,7,3,1,3,0,2,5,6,0,8,2,1,12,0,0,0,0,0,0,1,10,1,3,0,4,2,0,2,2,1,1,1,0,3,0,2
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Zobellella,Zobellella_Aeromonadaceae,3,1,0,0,0,2,0,5,0,0,0,2,7,0,0,0,0,0,0,0,0,2,0,1,0,2,0,0,1,0,0,0,0,2,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Anaerobiospirillum_Succinivibrionaceae,0,0,0,0,0,0,3,1,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Ruminobacter,Ruminobacter_Succinivibrionaceae,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinatimonas,Succinatimonas_Succinivibrionaceae,0,0,0,0,0,2,1,3,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinivibrio,Succinivibrio_Succinivibrionaceae,0,0,0,2,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,2
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Agarivorans,Agarivorans_Alteromonadaceae,1,1,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Alteromonas,Alteromonas_Alteromonadaceae,4,2,0,0,0,2,1,7,0,1,0,0,12,1,0,3,1,0,0,0,0,1,0,2,2,6,1,0,1,1,0,0,0,1,1,1
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Cellvibrio,Cellvibrio_Alteromonadaceae,14,0,1,5,2,0,23,14,36,9,10,7,58,0,2,5,3,0,1,4,2,4,1,5,2,3,30,12,0,1,4,14,0,3,2,4
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Glaciecola,Glaciecola_Alteromonadaceae,19,16,0,0,0,14,17,33,0,5,0,2,63,0,0,6,5,0,0,0,1,4,0,4,11,37,3,0,8,10,0,1,0,8,0,2
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Marinimicrobium,Marinimicrobium_Alteromonadaceae,2,2,0,4,0,1,7,3,0,0,0,1,10,0,1,3,0,0,3,1,0,3,0,1,2,3,2,0,0,1,0,0,0,1,0,1
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Marinobacter,Marinobacter_Alteromonadaceae,9,11,2,0,0,7,7,15,1,1,0,5,41,2,0,8,2,1,1,0,3,5,0,4,7,18,3,0,8,0,0,0,0,3,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Microbulbifer,Microbulbifer_Alteromonadaceae,1,0,0,0,0,2,1,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Spongiibacter,Spongiibacter_Alteromonadaceae,0,0,1,0,0,0,0,4,0,0,0,0,5,1,1,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Chromatiaceae,Alishewanella,Alishewanella_Chromatiaceae,0,0,0,0,0,4,2,9,0,2,0,1,13,0,0,0,0,0,0,0,1,7,0,2,0,3,3,0,0,0,0,0,0,9,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Chromatiaceae,Alkalimonas,Alkalimonas_Chromatiaceae,0,0,0,0,0,1,0,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Chromatiaceae,Rheinheimera,Rheinheimera_Chromatiaceae,4,1,2,0,0,2,17,49,2,1,0,5,67,0,0,3,7,0,3,1,1,1,15,4,5,22,10,0,1,0,1,4,0,14,1,8
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Colwelliaceae,Colwellia,Colwellia_Colwelliaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Colwelliaceae,Thalassomonas,Thalassomonas_Colwelliaceae,1,0,0,0,0,0,2,4,0,0,0,2,8,0,1,0,0,0,0,0,0,2,0,3,1,12,2,0,0,1,0,0,0,1,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Ferrimonadaceae,Ferrimonas,Ferrimonas_Ferrimonadaceae,13,10,0,0,0,5,7,11,0,3,0,4,29,0,0,5,1,0,3,0,2,6,0,8,9,20,3,0,8,1,0,0,0,1,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Idiomarinaceae,Idiomarina,Idiomarina_Idiomarinaceae,21,13,0,0,0,12,28,45,0,7,0,10,94,5,0,13,4,0,10,0,3,5,0,8,21,38,8,0,12,4,0,0,0,22,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Idiomarinaceae,Pseudidiomarina,Pseudidiomarina_Idiomarinaceae,18,14,0,0,0,19,17,21,0,3,0,3,48,42,0,17,6,0,6,0,2,3,0,6,17,24,6,1,10,1,0,0,0,5,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,J115,Spongiibacter,Spongiibacter_J115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Moritellaceae,Moritella,Moritella_Moritellaceae,7,2,0,0,0,7,8,19,0,5,0,4,31,0,0,3,9,0,1,0,1,0,0,2,4,13,6,0,0,3,0,0,0,3,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,OM60,Congregibacter,Congregibacter_OM60,3,2,0,2,2,4,13,13,4,1,5,0,17,0,1,3,3,1,8,5,2,3,2,1,0,9,1,3,0,1,1,4,2,9,6,5
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,OM60,Haliea,Haliea_OM60,2,0,0,0,0,0,2,0,1,0,3,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,2,0,0,5,1
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Psychromonadaceae,Psychromonas,Psychromonas_Psychromonadaceae,4,3,0,0,0,8,10,6,0,3,0,5,18,0,0,6,5,0,0,0,0,1,0,3,6,12,2,0,6,0,0,0,0,1,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,Shewanella_Shewanellaceae,70,41,1,3,0,49,109,158,0,21,1,16,268,7,0,32,15,5,15,0,17,47,3,27,29,106,27,0,22,18,0,0,0,47,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Cardiobacteriales,Cardiobacteriaceae,Cardiobacterium,Cardiobacterium_Cardiobacteriaceae,0,0,0,0,0,1,2,3,0,0,0,0,4,0,0,3,0,0,0,0,1,0,0,1,4,2,0,0,2,1,0,0,0,1,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Allochromatium,Allochromatium_Chromatiaceae,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Chromatium,Chromatium_Chromatiaceae,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Halochromatium,Halochromatium_Chromatiaceae,1,1,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Marichromatium,Marichromatium_Chromatiaceae,0,1,0,0,0,0,0,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Nitrosococcus,Nitrosococcus_Chromatiaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Thiocapsa,Thiocapsa_Chromatiaceae,1,5,0,0,0,0,4,1,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,1,8,1,0,0,3,1,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Thiodictyon,Thiodictyon_Chromatiaceae,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Thiolamprovum,Thiolamprovum_Chromatiaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Thiorhodococcus,Thiorhodococcus_Chromatiaceae,1,3,0,1,0,0,1,0,0,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Thiorhodovibrio,Thiorhodovibrio_Chromatiaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,Ectothiorhodospira,Ectothiorhodospira_Ectothiorhodospiraceae,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,Halorhodospira,Halorhodospira_Ectothiorhodospiraceae,15,17,1,0,0,10,32,20,0,1,1,2,50,5,1,17,2,0,11,0,4,2,0,11,14,7,3,1,12,3,0,0,0,5,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,Thioalkalivibrio,Thioalkalivibrio_Ectothiorhodospiraceae,1,2,0,0,0,1,5,6,0,0,0,0,9,2,0,2,0,0,2,0,4,3,0,1,12,1,1,0,3,1,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,Thiorhodospira,Thiorhodospira_Ectothiorhodospiraceae,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Halothiobacillaceae,Halothiobacillus,Halothiobacillus_Halothiobacillaceae,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Halothiobacillaceae,Thiofaba,Thiofaba_Halothiobacillaceae,8,0,13,23,6,0,0,4,8,0,7,0,9,0,0,0,0,3,0,4,0,0,13,0,0,0,5,5,2,2,4,8,4,1,11,20
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Halothiobacillaceae,Thiovirga,Thiovirga_Halothiobacillaceae,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Aquamonas,Aquamonas_Enterobacteriaceae,2,1,0,0,0,3,2,3,0,0,0,2,11,0,0,0,0,0,0,0,1,5,0,4,0,10,5,0,1,2,0,0,0,2,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Arsenophonus,Arsenophonus_Enterobacteriaceae,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Baumannia,Baumannia_Enterobacteriaceae,56,12,0,0,0,61,40,138,1,34,0,14,216,0,0,6,10,1,2,0,8,66,1,48,11,47,23,0,9,6,0,1,0,94,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Brenneria,Brenneria_Enterobacteriaceae,23,8,0,0,0,9,25,40,0,4,0,9,71,0,0,6,12,0,9,0,3,2,0,8,19,55,5,0,4,9,0,0,0,10,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Buchnera,Buchnera_Enterobacteriaceae,15,3,0,0,0,24,17,33,0,9,0,12,67,0,0,7,4,0,1,0,2,10,0,6,16,22,18,0,3,4,0,0,0,19,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Citrobacter,Citrobacter_Enterobacteriaceae,6708,2852,0,0,1,4599,6716,12942,0,1955,0,1555,23147,0,0,3305,1809,0,1729,0,1381,2796,1,2871,3623,6957,2577,0,2103,1507,0,0,0,5100,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Cronobacter,Cronobacter_Enterobacteriaceae,213,134,0,0,1,143,279,373,0,43,0,69,758,0,0,130,49,0,63,0,31,59,0,87,137,364,78,0,80,38,0,0,0,125,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Dickeya,Dickeya_Enterobacteriaceae,602,566,0,0,0,311,881,1193,0,87,0,208,2281,0,0,468,214,0,320,0,144,172,0,194,535,1409,118,0,319,176,0,0,0,207,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Ecksteinia,Ecksteinia_Enterobacteriaceae,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Edwardsiella,Edwardsiella_Enterobacteriaceae,146,41,0,0,0,61,149,208,0,29,0,20,362,0,0,45,31,0,21,0,34,28,0,56,52,151,33,0,27,31,0,0,0,49,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Enterobacter,Enterobacter_Enterobacteriaceae,1149,725,0,0,0,667,1301,1962,0,254,0,305,3773,1,0,529,346,0,244,0,225,312,0,456,645,1792,366,0,360,253,0,0,0,603,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Erwinia,Erwinia_Enterobacteriaceae,4798,3277,0,0,0,3167,5761,7297,0,1038,1,1644,15621,0,0,3142,1413,1,1199,1,954,1246,1,2010,3733,7427,1588,1,2206,1108,1,0,0,2184,0,1
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,Escherichia_Enterobacteriaceae,77,66,0,0,0,41,94,142,0,19,0,30,280,0,0,48,17,0,9,0,22,36,0,47,54,118,29,0,25,19,0,0,0,40,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Ewingella,Ewingella_Enterobacteriaceae,2,3,0,0,0,1,2,3,0,2,0,2,10,0,0,3,1,0,0,0,0,1,0,1,1,5,1,0,0,0,0,0,0,1,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Gluconacetobacter,Gluconacetobacter_Enterobacteriaceae,50,17,0,0,0,16,33,75,0,7,0,14,115,0,0,23,8,0,14,0,11,12,0,17,32,36,10,0,15,10,0,0,0,23,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Hafnia,Hafnia_Enterobacteriaceae,586,311,0,0,0,426,638,747,0,146,0,162,1654,0,0,346,138,0,60,0,71,104,0,223,394,619,178,0,207,78,0,0,0,247,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Klebsiella,Klebsiella_Enterobacteriaceae,2443,834,3,2,1,1339,2073,3445,0,593,0,398,6396,0,0,736,674,2,295,0,499,706,1,804,872,2172,780,0,441,511,0,0,0,1194,0,3
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Kleidoceria,Kleidoceria_Enterobacteriaceae,6,4,0,0,0,4,2,12,0,3,0,1,22,0,0,1,3,0,0,0,1,3,0,4,4,8,4,0,0,1,0,0,0,8,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Leminorella,Leminorella_Enterobacteriaceae,9,1,0,0,0,5,4,9,0,3,0,0,15,0,0,2,2,0,1,0,1,2,0,1,3,6,1,0,1,1,0,0,0,3,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Morganella,Morganella_Enterobacteriaceae,90,51,0,0,0,54,77,139,0,24,0,20,267,0,0,32,21,5,15,0,17,29,0,42,53,110,26,0,20,17,0,0,0,62,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Pantoea,Pantoea_Enterobacteriaceae,140,95,0,0,0,84,174,213,0,34,0,46,466,0,0,73,41,0,38,0,21,53,0,63,82,195,44,0,46,34,0,0,0,67,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Photorhabdus,Photorhabdus_Enterobacteriaceae,43,29,0,0,0,31,56,88,0,8,0,13,160,0,0,30,13,0,17,0,11,9,0,20,35,77,13,0,24,7,0,0,0,27,0,0
